D:\Athul\Quant Development\Matching Engine>g++ matching_engine.cpp -o server.exe -lws2_32 && server.exe
1. Buy ID: 2,   Sell ID: 3,     Price: 100.5,   Quantity: 75,   Timestamp: Mon Jul 24 14:42:33 2023
48. Buy ID: 47,         Sell ID: 59,    Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
49. Buy ID: 47,         Sell ID: 58,    Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
50. Buy ID: 52,         Sell ID: 54,    Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
51. Buy ID: 52,         Sell ID: 49,    Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
52. Buy ID: 53,         Sell ID: 60,    Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
53. Buy ID: 53,         Sell ID: 61,    Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
54. Buy ID: 47,         Sell ID: 61,    Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
55. Buy ID: 47,         Sell ID: 62,    Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
56. Buy ID: 46,         Sell ID: 62,    Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
57. Buy ID: 55,         Sell ID: 66,    Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
58. Buy ID: 56,         Sell ID: 68,    Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:35 2023
59. Buy ID: 55,         Sell ID: 68,    Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:35 2023
60. Buy ID: 57,         Sell ID: 67,    Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
61. Buy ID: 57,         Sell ID: 65,    Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:35 2023
62. Buy ID: 61,         Sell ID: 71,    Price: 102,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:35 2023
63. Buy ID: 65,         Sell ID: 73,    Price: 100.5,   Quantity: 75,   Timestamp: Mon Jul 24 14:42:36 2023
64. Buy ID: 64,         Sell ID: 73,    Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
65. Buy ID: 71,         Sell ID: 82,    Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
66. Buy ID: 70,         Sell ID: 82,    Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
67. Buy ID: 69,         Sell ID: 82,    Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
68. Buy ID: 73,         Sell ID: 85,    Price: 100.5,   Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
69. Buy ID: 73,         Sell ID: 84,    Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
70. Buy ID: 74,         Sell ID: 86,    Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
71. Buy ID: 75,         Sell ID: 87,    Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
72. Buy ID: 75,         Sell ID: 86,    Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
73. Buy ID: 78,         Sell ID: 90,    Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
74. Buy ID: 78,         Sell ID: 89,    Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
75. Buy ID: 80,         Sell ID: 92,    Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
76. Buy ID: 80,         Sell ID: 93,    Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
77. Buy ID: 81,         Sell ID: 94,    Price: 101.5,   Quantity: 75,   Timestamp: Mon Jul 24 14:42:36 2023
78. Buy ID: 82,         Sell ID: 95,    Price: 101,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:36 2023
79. Buy ID: 83,         Sell ID: 96,    Price: 101.25,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:36 2023
80. Buy ID: 84,         Sell ID: 98,    Price: 100.75,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:36 2023
81. Buy ID: 85,         Sell ID: 99,    Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
82. Buy ID: 79,         Sell ID: 100,   Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
83. Buy ID: 77,         Sell ID: 100,   Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
84. Buy ID: 86,         Sell ID: 101,   Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
85. Buy ID: 77,         Sell ID: 102,   Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
86. Buy ID: 76,         Sell ID: 102,   Price: 100.25,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
87. Buy ID: 88,         Sell ID: 103,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
88. Buy ID: 88,         Sell ID: 101,   Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
89. Buy ID: 88,         Sell ID: 99,    Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
90. Buy ID: 88,         Sell ID: 98,    Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
91. Buy ID: 90,         Sell ID: 97,    Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
92. Buy ID: 89,         Sell ID: 104,   Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:36 2023
93. Buy ID: 87,         Sell ID: 104,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:36 2023
94. Buy ID: 91,         Sell ID: 105,   Price: 100.25,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:37 2023
95. Buy ID: 93,         Sell ID: 106,   Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 14:42:37 2023
96. Buy ID: 92,         Sell ID: 107,   Price: 100.75,  Quantity: 100,  Timestamp: Mon Jul 24 14:42:37 2023
97. Buy ID: 95,         Sell ID: 108,   Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:37 2023
98. Buy ID: 98,         Sell ID: 110,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:37 2023
99. Buy ID: 97,         Sell ID: 110,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:37 2023
100. Buy ID: 96,        Sell ID: 110,   Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:37 2023
101. Buy ID: 102,       Sell ID: 112,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:37 2023
Total Trades = 101
Engine Profit = 1675
102. Buy ID: 104,       Sell ID: 113,   Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:37 2023
103. Buy ID: 109,       Sell ID: 122,   Price: 101.25,  Quantity: 100,  Timestamp: Mon Jul 24 14:42:37 2023
104. Buy ID: 108,       Sell ID: 124,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:37 2023
105. Buy ID: 120,       Sell ID: 127,   Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:37 2023
106. Buy ID: 119,       Sell ID: 128,   Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:37 2023
107. Buy ID: 118,       Sell ID: 130,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:37 2023
108. Buy ID: 129,       Sell ID: 137,   Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
109. Buy ID: 130,       Sell ID: 136,   Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
110. Buy ID: 131,       Sell ID: 138,   Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:38 2023
111. Buy ID: 128,       Sell ID: 138,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
112. Buy ID: 133,       Sell ID: 139,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
113. Buy ID: 135,       Sell ID: 139,   Price: 101,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:38 2023
114. Buy ID: 136,       Sell ID: 140,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
115. Buy ID: 139,       Sell ID: 140,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
116. Buy ID: 140,       Sell ID: 141,   Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
117. Buy ID: 142,       Sell ID: 143,   Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:38 2023
118. Buy ID: 141,       Sell ID: 143,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
119. Buy ID: 143,       Sell ID: 145,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
120. Buy ID: 144,       Sell ID: 144,   Price: 101,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:38 2023
121. Buy ID: 145,       Sell ID: 147,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
122. Buy ID: 146,       Sell ID: 148,   Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:38 2023
123. Buy ID: 149,       Sell ID: 152,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
124. Buy ID: 148,       Sell ID: 152,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
125. Buy ID: 151,       Sell ID: 153,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
126. Buy ID: 154,       Sell ID: 154,   Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:38 2023
127. Buy ID: 153,       Sell ID: 154,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
128. Buy ID: 153,       Sell ID: 155,   Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:38 2023
129. Buy ID: 156,       Sell ID: 156,   Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
130. Buy ID: 155,       Sell ID: 157,   Price: 100.25,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:38 2023
131. Buy ID: 152,       Sell ID: 157,   Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:38 2023
132. Buy ID: 157,       Sell ID: 162,   Price: 100.25,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:38 2023
133. Buy ID: 158,       Sell ID: 163,   Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:38 2023
134. Buy ID: 159,       Sell ID: 164,   Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
135. Buy ID: 157,       Sell ID: 166,   Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
136. Buy ID: 160,       Sell ID: 165,   Price: 100.5,   Quantity: 75,   Timestamp: Mon Jul 24 14:42:39 2023
137. Buy ID: 160,       Sell ID: 167,   Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
138. Buy ID: 152,       Sell ID: 167,   Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
139. Buy ID: 161,       Sell ID: 164,   Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
140. Buy ID: 162,       Sell ID: 164,   Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
141. Buy ID: 163,       Sell ID: 168,   Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
142. Buy ID: 163,       Sell ID: 163,   Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:39 2023
143. Buy ID: 164,       Sell ID: 161,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
144. Buy ID: 165,       Sell ID: 171,   Price: 100.75,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:39 2023
145. Buy ID: 165,       Sell ID: 170,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
146. Buy ID: 152,       Sell ID: 172,   Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:39 2023
147. Buy ID: 151,       Sell ID: 172,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
148. Buy ID: 166,       Sell ID: 173,   Price: 100.5,   Quantity: 100,  Timestamp: Mon Jul 24 14:42:39 2023
149. Buy ID: 167,       Sell ID: 174,   Price: 100.75,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:39 2023
150. Buy ID: 170,       Sell ID: 175,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
151. Buy ID: 170,       Sell ID: 170,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
152. Buy ID: 170,       Sell ID: 169,   Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
153. Buy ID: 171,       Sell ID: 177,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
154. Buy ID: 171,       Sell ID: 176,   Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
155. Buy ID: 171,       Sell ID: 161,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
156. Buy ID: 172,       Sell ID: 161,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
157. Buy ID: 173,       Sell ID: 178,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
158. Buy ID: 174,       Sell ID: 180,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
159. Buy ID: 176,       Sell ID: 183,   Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
160. Buy ID: 176,       Sell ID: 184,   Price: 100.25,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:39 2023
161. Buy ID: 177,       Sell ID: 184,   Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
162. Buy ID: 178,       Sell ID: 186,   Price: 100.5,   Quantity: 50,   Timestamp: Mon Jul 24 14:42:39 2023
163. Buy ID: 180,       Sell ID: 189,   Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
164. Buy ID: 183,       Sell ID: 191,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
165. Buy ID: 184,       Sell ID: 190,   Price: 101.5,   Quantity: 75,   Timestamp: Mon Jul 24 14:42:39 2023
166. Buy ID: 185,       Sell ID: 192,   Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:39 2023
167. Buy ID: 185,       Sell ID: 189,   Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
168. Buy ID: 187,       Sell ID: 189,   Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
169. Buy ID: 186,       Sell ID: 193,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
170. Buy ID: 182,       Sell ID: 194,   Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:39 2023
171. Buy ID: 188,       Sell ID: 193,   Price: 100.5,   Quantity: 75,   Timestamp: Mon Jul 24 14:42:39 2023
172. Buy ID: 188,       Sell ID: 189,   Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
173. Buy ID: 182,       Sell ID: 195,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
174. Buy ID: 189,       Sell ID: 188,   Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:39 2023
175. Buy ID: 191,       Sell ID: 198,   Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:40 2023
176. Buy ID: 191,       Sell ID: 197,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
177. Buy ID: 192,       Sell ID: 200,   Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
178. Buy ID: 193,       Sell ID: 201,   Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:40 2023
179. Buy ID: 194,       Sell ID: 200,   Price: 101.75,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:40 2023
180. Buy ID: 197,       Sell ID: 202,   Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
181. Buy ID: 198,       Sell ID: 199,   Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:40 2023
182. Buy ID: 198,       Sell ID: 196,   Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
183. Buy ID: 198,       Sell ID: 188,   Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
184. Buy ID: 200,       Sell ID: 188,   Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
185. Buy ID: 200,       Sell ID: 187,   Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:40 2023
186. Buy ID: 206,       Sell ID: 187,   Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
187. Buy ID: 206,       Sell ID: 185,   Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:40 2023
188. Buy ID: 207,       Sell ID: 185,   Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
189. Buy ID: 210,       Sell ID: 204,   Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
190. Buy ID: 210,       Sell ID: 203,   Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:40 2023
191. Buy ID: 209,       Sell ID: 205,   Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:40 2023
192. Buy ID: 211,       Sell ID: 203,   Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:40 2023
193. Buy ID: 211,       Sell ID: 182,   Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
194. Buy ID: 209,       Sell ID: 206,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
195. Buy ID: 208,       Sell ID: 206,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
196. Buy ID: 208,       Sell ID: 207,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
197. Buy ID: 213,       Sell ID: 208,   Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:40 2023
198. Buy ID: 213,       Sell ID: 181,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
199. Buy ID: 214,       Sell ID: 181,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
200. Buy ID: 214,       Sell ID: 180,   Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 14:42:40 2023
201. Buy ID: 221,       Sell ID: 214,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
Total Trades = 201
Engine Profit = 3762.5
202. Buy ID: 221,       Sell ID: 216,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
203. Buy ID: 220,       Sell ID: 216,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
204. Buy ID: 222,       Sell ID: 218,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:40 2023
205. Buy ID: 225,       Sell ID: 223,   Price: 100.25,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:41 2023
206. Buy ID: 224,       Sell ID: 224,   Price: 100.25,  Quantity: 100,  Timestamp: Mon Jul 24 14:42:41 2023
207. Buy ID: 231,       Sell ID: 227,   Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 14:42:41 2023
208. Buy ID: 230,       Sell ID: 227,   Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:41 2023
209. Buy ID: 230,       Sell ID: 229,   Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:41 2023
210. Buy ID: 229,       Sell ID: 229,   Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:41 2023
211. Buy ID: 229,       Sell ID: 230,   Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 14:42:41 2023
212. Buy ID: 232,       Sell ID: 231,   Price: 101.75,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:41 2023
213. Buy ID: 233,       Sell ID: 232,   Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 14:42:41 2023
214. Buy ID: 233,       Sell ID: 231,   Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 14:42:41 2023
215. Buy ID: 234,       Sell ID: 234,   Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 14:42:41 2023
216. Buy ID: 235,       Sell ID: 235,   Price: 100.25,  Quantity: 75,   Timestamp: Mon Jul 24 14:42:41 2023
217. Buy ID: 237,       Sell ID: 236,   Price: 101.5,   Quantity: 75,   Timestamp: Mon Jul 24 14:42:41 2023
